matrixA_dir,matrixB_dir,matrixC_dir,matrixX_dir 
../normalMatrixData/train/matrixABC/matrixA2422.csv,../normalMatrixData/train/matrixABC/matrixB2422.csv,../normalMatrixData/train/matrixABC/matrixC2422.csv,../normalMatrixData/train/matrixX/matrixX2422.csv
../normalMatrixData/train/matrixABC/matrixA2423.csv,../normalMatrixData/train/matrixABC/matrixB2423.csv,../normalMatrixData/train/matrixABC/matrixC2423.csv,../normalMatrixData/train/matrixX/matrixX2423.csv
../normalMatrixData/train/matrixABC/matrixA2424.csv,../normalMatrixData/train/matrixABC/matrixB2424.csv,../normalMatrixData/train/matrixABC/matrixC2424.csv,../normalMatrixData/train/matrixX/matrixX2424.csv
../normalMatrixData/train/matrixABC/matrixA2425.csv,../normalMatrixData/train/matrixABC/matrixB2425.csv,../normalMatrixData/train/matrixABC/matrixC2425.csv,../normalMatrixData/train/matrixX/matrixX2425.csv
../normalMatrixData/train/matrixABC/matrixA2426.csv,../normalMatrixData/train/matrixABC/matrixB2426.csv,../normalMatrixData/train/matrixABC/matrixC2426.csv,../normalMatrixData/train/matrixX/matrixX2426.csv
../normalMatrixData/train/matrixABC/matrixA2427.csv,../normalMatrixData/train/matrixABC/matrixB2427.csv,../normalMatrixData/train/matrixABC/matrixC2427.csv,../normalMatrixData/train/matrixX/matrixX2427.csv
../normalMatrixData/train/matrixABC/matrixA2428.csv,../normalMatrixData/train/matrixABC/matrixB2428.csv,../normalMatrixData/train/matrixABC/matrixC2428.csv,../normalMatrixData/train/matrixX/matrixX2428.csv
../normalMatrixData/train/matrixABC/matrixA2429.csv,../normalMatrixData/train/matrixABC/matrixB2429.csv,../normalMatrixData/train/matrixABC/matrixC2429.csv,../normalMatrixData/train/matrixX/matrixX2429.csv
../normalMatrixData/train/matrixABC/matrixA2430.csv,../normalMatrixData/train/matrixABC/matrixB2430.csv,../normalMatrixData/train/matrixABC/matrixC2430.csv,../normalMatrixData/train/matrixX/matrixX2430.csv
../normalMatrixData/train/matrixABC/matrixA2431.csv,../normalMatrixData/train/matrixABC/matrixB2431.csv,../normalMatrixData/train/matrixABC/matrixC2431.csv,../normalMatrixData/train/matrixX/matrixX2431.csv
../normalMatrixData/train/matrixABC/matrixA2432.csv,../normalMatrixData/train/matrixABC/matrixB2432.csv,../normalMatrixData/train/matrixABC/matrixC2432.csv,../normalMatrixData/train/matrixX/matrixX2432.csv
../normalMatrixData/train/matrixABC/matrixA2433.csv,../normalMatrixData/train/matrixABC/matrixB2433.csv,../normalMatrixData/train/matrixABC/matrixC2433.csv,../normalMatrixData/train/matrixX/matrixX2433.csv
../normalMatrixData/train/matrixABC/matrixA2434.csv,../normalMatrixData/train/matrixABC/matrixB2434.csv,../normalMatrixData/train/matrixABC/matrixC2434.csv,../normalMatrixData/train/matrixX/matrixX2434.csv
../normalMatrixData/train/matrixABC/matrixA2435.csv,../normalMatrixData/train/matrixABC/matrixB2435.csv,../normalMatrixData/train/matrixABC/matrixC2435.csv,../normalMatrixData/train/matrixX/matrixX2435.csv
../normalMatrixData/train/matrixABC/matrixA2436.csv,../normalMatrixData/train/matrixABC/matrixB2436.csv,../normalMatrixData/train/matrixABC/matrixC2436.csv,../normalMatrixData/train/matrixX/matrixX2436.csv
../normalMatrixData/train/matrixABC/matrixA2437.csv,../normalMatrixData/train/matrixABC/matrixB2437.csv,../normalMatrixData/train/matrixABC/matrixC2437.csv,../normalMatrixData/train/matrixX/matrixX2437.csv
../normalMatrixData/train/matrixABC/matrixA2438.csv,../normalMatrixData/train/matrixABC/matrixB2438.csv,../normalMatrixData/train/matrixABC/matrixC2438.csv,../normalMatrixData/train/matrixX/matrixX2438.csv
../normalMatrixData/train/matrixABC/matrixA2439.csv,../normalMatrixData/train/matrixABC/matrixB2439.csv,../normalMatrixData/train/matrixABC/matrixC2439.csv,../normalMatrixData/train/matrixX/matrixX2439.csv
../normalMatrixData/train/matrixABC/matrixA2440.csv,../normalMatrixData/train/matrixABC/matrixB2440.csv,../normalMatrixData/train/matrixABC/matrixC2440.csv,../normalMatrixData/train/matrixX/matrixX2440.csv
../normalMatrixData/train/matrixABC/matrixA2441.csv,../normalMatrixData/train/matrixABC/matrixB2441.csv,../normalMatrixData/train/matrixABC/matrixC2441.csv,../normalMatrixData/train/matrixX/matrixX2441.csv
../normalMatrixData/train/matrixABC/matrixA2442.csv,../normalMatrixData/train/matrixABC/matrixB2442.csv,../normalMatrixData/train/matrixABC/matrixC2442.csv,../normalMatrixData/train/matrixX/matrixX2442.csv
../normalMatrixData/train/matrixABC/matrixA2443.csv,../normalMatrixData/train/matrixABC/matrixB2443.csv,../normalMatrixData/train/matrixABC/matrixC2443.csv,../normalMatrixData/train/matrixX/matrixX2443.csv
../normalMatrixData/train/matrixABC/matrixA2444.csv,../normalMatrixData/train/matrixABC/matrixB2444.csv,../normalMatrixData/train/matrixABC/matrixC2444.csv,../normalMatrixData/train/matrixX/matrixX2444.csv
../normalMatrixData/train/matrixABC/matrixA2445.csv,../normalMatrixData/train/matrixABC/matrixB2445.csv,../normalMatrixData/train/matrixABC/matrixC2445.csv,../normalMatrixData/train/matrixX/matrixX2445.csv
../normalMatrixData/train/matrixABC/matrixA2446.csv,../normalMatrixData/train/matrixABC/matrixB2446.csv,../normalMatrixData/train/matrixABC/matrixC2446.csv,../normalMatrixData/train/matrixX/matrixX2446.csv
../normalMatrixData/train/matrixABC/matrixA2447.csv,../normalMatrixData/train/matrixABC/matrixB2447.csv,../normalMatrixData/train/matrixABC/matrixC2447.csv,../normalMatrixData/train/matrixX/matrixX2447.csv
../normalMatrixData/train/matrixABC/matrixA2448.csv,../normalMatrixData/train/matrixABC/matrixB2448.csv,../normalMatrixData/train/matrixABC/matrixC2448.csv,../normalMatrixData/train/matrixX/matrixX2448.csv
../normalMatrixData/train/matrixABC/matrixA2449.csv,../normalMatrixData/train/matrixABC/matrixB2449.csv,../normalMatrixData/train/matrixABC/matrixC2449.csv,../normalMatrixData/train/matrixX/matrixX2449.csv
../normalMatrixData/train/matrixABC/matrixA2450.csv,../normalMatrixData/train/matrixABC/matrixB2450.csv,../normalMatrixData/train/matrixABC/matrixC2450.csv,../normalMatrixData/train/matrixX/matrixX2450.csv
../normalMatrixData/train/matrixABC/matrixA2451.csv,../normalMatrixData/train/matrixABC/matrixB2451.csv,../normalMatrixData/train/matrixABC/matrixC2451.csv,../normalMatrixData/train/matrixX/matrixX2451.csv
../normalMatrixData/train/matrixABC/matrixA2452.csv,../normalMatrixData/train/matrixABC/matrixB2452.csv,../normalMatrixData/train/matrixABC/matrixC2452.csv,../normalMatrixData/train/matrixX/matrixX2452.csv
../normalMatrixData/train/matrixABC/matrixA2453.csv,../normalMatrixData/train/matrixABC/matrixB2453.csv,../normalMatrixData/train/matrixABC/matrixC2453.csv,../normalMatrixData/train/matrixX/matrixX2453.csv
../normalMatrixData/train/matrixABC/matrixA2454.csv,../normalMatrixData/train/matrixABC/matrixB2454.csv,../normalMatrixData/train/matrixABC/matrixC2454.csv,../normalMatrixData/train/matrixX/matrixX2454.csv
../normalMatrixData/train/matrixABC/matrixA2455.csv,../normalMatrixData/train/matrixABC/matrixB2455.csv,../normalMatrixData/train/matrixABC/matrixC2455.csv,../normalMatrixData/train/matrixX/matrixX2455.csv
../normalMatrixData/train/matrixABC/matrixA2456.csv,../normalMatrixData/train/matrixABC/matrixB2456.csv,../normalMatrixData/train/matrixABC/matrixC2456.csv,../normalMatrixData/train/matrixX/matrixX2456.csv
../normalMatrixData/train/matrixABC/matrixA2457.csv,../normalMatrixData/train/matrixABC/matrixB2457.csv,../normalMatrixData/train/matrixABC/matrixC2457.csv,../normalMatrixData/train/matrixX/matrixX2457.csv
../normalMatrixData/train/matrixABC/matrixA2458.csv,../normalMatrixData/train/matrixABC/matrixB2458.csv,../normalMatrixData/train/matrixABC/matrixC2458.csv,../normalMatrixData/train/matrixX/matrixX2458.csv
../normalMatrixData/train/matrixABC/matrixA2459.csv,../normalMatrixData/train/matrixABC/matrixB2459.csv,../normalMatrixData/train/matrixABC/matrixC2459.csv,../normalMatrixData/train/matrixX/matrixX2459.csv
../normalMatrixData/train/matrixABC/matrixA2460.csv,../normalMatrixData/train/matrixABC/matrixB2460.csv,../normalMatrixData/train/matrixABC/matrixC2460.csv,../normalMatrixData/train/matrixX/matrixX2460.csv
../normalMatrixData/train/matrixABC/matrixA2461.csv,../normalMatrixData/train/matrixABC/matrixB2461.csv,../normalMatrixData/train/matrixABC/matrixC2461.csv,../normalMatrixData/train/matrixX/matrixX2461.csv
../normalMatrixData/train/matrixABC/matrixA2462.csv,../normalMatrixData/train/matrixABC/matrixB2462.csv,../normalMatrixData/train/matrixABC/matrixC2462.csv,../normalMatrixData/train/matrixX/matrixX2462.csv
../normalMatrixData/train/matrixABC/matrixA2463.csv,../normalMatrixData/train/matrixABC/matrixB2463.csv,../normalMatrixData/train/matrixABC/matrixC2463.csv,../normalMatrixData/train/matrixX/matrixX2463.csv
../normalMatrixData/train/matrixABC/matrixA2464.csv,../normalMatrixData/train/matrixABC/matrixB2464.csv,../normalMatrixData/train/matrixABC/matrixC2464.csv,../normalMatrixData/train/matrixX/matrixX2464.csv
../normalMatrixData/train/matrixABC/matrixA2465.csv,../normalMatrixData/train/matrixABC/matrixB2465.csv,../normalMatrixData/train/matrixABC/matrixC2465.csv,../normalMatrixData/train/matrixX/matrixX2465.csv
../normalMatrixData/train/matrixABC/matrixA2466.csv,../normalMatrixData/train/matrixABC/matrixB2466.csv,../normalMatrixData/train/matrixABC/matrixC2466.csv,../normalMatrixData/train/matrixX/matrixX2466.csv
../normalMatrixData/train/matrixABC/matrixA2467.csv,../normalMatrixData/train/matrixABC/matrixB2467.csv,../normalMatrixData/train/matrixABC/matrixC2467.csv,../normalMatrixData/train/matrixX/matrixX2467.csv
../normalMatrixData/train/matrixABC/matrixA2468.csv,../normalMatrixData/train/matrixABC/matrixB2468.csv,../normalMatrixData/train/matrixABC/matrixC2468.csv,../normalMatrixData/train/matrixX/matrixX2468.csv
../normalMatrixData/train/matrixABC/matrixA2469.csv,../normalMatrixData/train/matrixABC/matrixB2469.csv,../normalMatrixData/train/matrixABC/matrixC2469.csv,../normalMatrixData/train/matrixX/matrixX2469.csv
../normalMatrixData/train/matrixABC/matrixA2470.csv,../normalMatrixData/train/matrixABC/matrixB2470.csv,../normalMatrixData/train/matrixABC/matrixC2470.csv,../normalMatrixData/train/matrixX/matrixX2470.csv
../normalMatrixData/train/matrixABC/matrixA2471.csv,../normalMatrixData/train/matrixABC/matrixB2471.csv,../normalMatrixData/train/matrixABC/matrixC2471.csv,../normalMatrixData/train/matrixX/matrixX2471.csv
../normalMatrixData/train/matrixABC/matrixA2472.csv,../normalMatrixData/train/matrixABC/matrixB2472.csv,../normalMatrixData/train/matrixABC/matrixC2472.csv,../normalMatrixData/train/matrixX/matrixX2472.csv
../normalMatrixData/train/matrixABC/matrixA2473.csv,../normalMatrixData/train/matrixABC/matrixB2473.csv,../normalMatrixData/train/matrixABC/matrixC2473.csv,../normalMatrixData/train/matrixX/matrixX2473.csv
../normalMatrixData/train/matrixABC/matrixA2474.csv,../normalMatrixData/train/matrixABC/matrixB2474.csv,../normalMatrixData/train/matrixABC/matrixC2474.csv,../normalMatrixData/train/matrixX/matrixX2474.csv
../normalMatrixData/train/matrixABC/matrixA2475.csv,../normalMatrixData/train/matrixABC/matrixB2475.csv,../normalMatrixData/train/matrixABC/matrixC2475.csv,../normalMatrixData/train/matrixX/matrixX2475.csv
../normalMatrixData/train/matrixABC/matrixA2476.csv,../normalMatrixData/train/matrixABC/matrixB2476.csv,../normalMatrixData/train/matrixABC/matrixC2476.csv,../normalMatrixData/train/matrixX/matrixX2476.csv
../normalMatrixData/train/matrixABC/matrixA2477.csv,../normalMatrixData/train/matrixABC/matrixB2477.csv,../normalMatrixData/train/matrixABC/matrixC2477.csv,../normalMatrixData/train/matrixX/matrixX2477.csv
../normalMatrixData/train/matrixABC/matrixA2478.csv,../normalMatrixData/train/matrixABC/matrixB2478.csv,../normalMatrixData/train/matrixABC/matrixC2478.csv,../normalMatrixData/train/matrixX/matrixX2478.csv
../normalMatrixData/train/matrixABC/matrixA2479.csv,../normalMatrixData/train/matrixABC/matrixB2479.csv,../normalMatrixData/train/matrixABC/matrixC2479.csv,../normalMatrixData/train/matrixX/matrixX2479.csv
../normalMatrixData/train/matrixABC/matrixA2480.csv,../normalMatrixData/train/matrixABC/matrixB2480.csv,../normalMatrixData/train/matrixABC/matrixC2480.csv,../normalMatrixData/train/matrixX/matrixX2480.csv
../normalMatrixData/train/matrixABC/matrixA2481.csv,../normalMatrixData/train/matrixABC/matrixB2481.csv,../normalMatrixData/train/matrixABC/matrixC2481.csv,../normalMatrixData/train/matrixX/matrixX2481.csv
../normalMatrixData/train/matrixABC/matrixA2482.csv,../normalMatrixData/train/matrixABC/matrixB2482.csv,../normalMatrixData/train/matrixABC/matrixC2482.csv,../normalMatrixData/train/matrixX/matrixX2482.csv
../normalMatrixData/train/matrixABC/matrixA2483.csv,../normalMatrixData/train/matrixABC/matrixB2483.csv,../normalMatrixData/train/matrixABC/matrixC2483.csv,../normalMatrixData/train/matrixX/matrixX2483.csv
../normalMatrixData/train/matrixABC/matrixA2484.csv,../normalMatrixData/train/matrixABC/matrixB2484.csv,../normalMatrixData/train/matrixABC/matrixC2484.csv,../normalMatrixData/train/matrixX/matrixX2484.csv
../normalMatrixData/train/matrixABC/matrixA2485.csv,../normalMatrixData/train/matrixABC/matrixB2485.csv,../normalMatrixData/train/matrixABC/matrixC2485.csv,../normalMatrixData/train/matrixX/matrixX2485.csv
../normalMatrixData/train/matrixABC/matrixA2486.csv,../normalMatrixData/train/matrixABC/matrixB2486.csv,../normalMatrixData/train/matrixABC/matrixC2486.csv,../normalMatrixData/train/matrixX/matrixX2486.csv
../normalMatrixData/train/matrixABC/matrixA2487.csv,../normalMatrixData/train/matrixABC/matrixB2487.csv,../normalMatrixData/train/matrixABC/matrixC2487.csv,../normalMatrixData/train/matrixX/matrixX2487.csv
../normalMatrixData/train/matrixABC/matrixA2488.csv,../normalMatrixData/train/matrixABC/matrixB2488.csv,../normalMatrixData/train/matrixABC/matrixC2488.csv,../normalMatrixData/train/matrixX/matrixX2488.csv
../normalMatrixData/train/matrixABC/matrixA2489.csv,../normalMatrixData/train/matrixABC/matrixB2489.csv,../normalMatrixData/train/matrixABC/matrixC2489.csv,../normalMatrixData/train/matrixX/matrixX2489.csv
../normalMatrixData/train/matrixABC/matrixA2490.csv,../normalMatrixData/train/matrixABC/matrixB2490.csv,../normalMatrixData/train/matrixABC/matrixC2490.csv,../normalMatrixData/train/matrixX/matrixX2490.csv
../normalMatrixData/train/matrixABC/matrixA2491.csv,../normalMatrixData/train/matrixABC/matrixB2491.csv,../normalMatrixData/train/matrixABC/matrixC2491.csv,../normalMatrixData/train/matrixX/matrixX2491.csv
../normalMatrixData/train/matrixABC/matrixA2492.csv,../normalMatrixData/train/matrixABC/matrixB2492.csv,../normalMatrixData/train/matrixABC/matrixC2492.csv,../normalMatrixData/train/matrixX/matrixX2492.csv
../normalMatrixData/train/matrixABC/matrixA2493.csv,../normalMatrixData/train/matrixABC/matrixB2493.csv,../normalMatrixData/train/matrixABC/matrixC2493.csv,../normalMatrixData/train/matrixX/matrixX2493.csv
../normalMatrixData/train/matrixABC/matrixA2494.csv,../normalMatrixData/train/matrixABC/matrixB2494.csv,../normalMatrixData/train/matrixABC/matrixC2494.csv,../normalMatrixData/train/matrixX/matrixX2494.csv
../normalMatrixData/train/matrixABC/matrixA2495.csv,../normalMatrixData/train/matrixABC/matrixB2495.csv,../normalMatrixData/train/matrixABC/matrixC2495.csv,../normalMatrixData/train/matrixX/matrixX2495.csv
../normalMatrixData/train/matrixABC/matrixA2496.csv,../normalMatrixData/train/matrixABC/matrixB2496.csv,../normalMatrixData/train/matrixABC/matrixC2496.csv,../normalMatrixData/train/matrixX/matrixX2496.csv
../normalMatrixData/train/matrixABC/matrixA2497.csv,../normalMatrixData/train/matrixABC/matrixB2497.csv,../normalMatrixData/train/matrixABC/matrixC2497.csv,../normalMatrixData/train/matrixX/matrixX2497.csv
../normalMatrixData/train/matrixABC/matrixA2498.csv,../normalMatrixData/train/matrixABC/matrixB2498.csv,../normalMatrixData/train/matrixABC/matrixC2498.csv,../normalMatrixData/train/matrixX/matrixX2498.csv
../normalMatrixData/train/matrixABC/matrixA2499.csv,../normalMatrixData/train/matrixABC/matrixB2499.csv,../normalMatrixData/train/matrixABC/matrixC2499.csv,../normalMatrixData/train/matrixX/matrixX2499.csv
../normalMatrixData/train/matrixABC/matrixA2500.csv,../normalMatrixData/train/matrixABC/matrixB2500.csv,../normalMatrixData/train/matrixABC/matrixC2500.csv,../normalMatrixData/train/matrixX/matrixX2500.csv
../normalMatrixData/train/matrixABC/matrixA2501.csv,../normalMatrixData/train/matrixABC/matrixB2501.csv,../normalMatrixData/train/matrixABC/matrixC2501.csv,../normalMatrixData/train/matrixX/matrixX2501.csv
../normalMatrixData/train/matrixABC/matrixA2502.csv,../normalMatrixData/train/matrixABC/matrixB2502.csv,../normalMatrixData/train/matrixABC/matrixC2502.csv,../normalMatrixData/train/matrixX/matrixX2502.csv
../normalMatrixData/train/matrixABC/matrixA2503.csv,../normalMatrixData/train/matrixABC/matrixB2503.csv,../normalMatrixData/train/matrixABC/matrixC2503.csv,../normalMatrixData/train/matrixX/matrixX2503.csv
../normalMatrixData/train/matrixABC/matrixA2504.csv,../normalMatrixData/train/matrixABC/matrixB2504.csv,../normalMatrixData/train/matrixABC/matrixC2504.csv,../normalMatrixData/train/matrixX/matrixX2504.csv
../normalMatrixData/train/matrixABC/matrixA2505.csv,../normalMatrixData/train/matrixABC/matrixB2505.csv,../normalMatrixData/train/matrixABC/matrixC2505.csv,../normalMatrixData/train/matrixX/matrixX2505.csv
../normalMatrixData/train/matrixABC/matrixA2506.csv,../normalMatrixData/train/matrixABC/matrixB2506.csv,../normalMatrixData/train/matrixABC/matrixC2506.csv,../normalMatrixData/train/matrixX/matrixX2506.csv
../normalMatrixData/train/matrixABC/matrixA2507.csv,../normalMatrixData/train/matrixABC/matrixB2507.csv,../normalMatrixData/train/matrixABC/matrixC2507.csv,../normalMatrixData/train/matrixX/matrixX2507.csv
../normalMatrixData/train/matrixABC/matrixA2508.csv,../normalMatrixData/train/matrixABC/matrixB2508.csv,../normalMatrixData/train/matrixABC/matrixC2508.csv,../normalMatrixData/train/matrixX/matrixX2508.csv
